job_id,skill_id
2713193335,66
2713193335,145
2713193335,53
2676372874,24
2676372874,1
2676372874,48
2676372874,124
2676372874,59
2676372874,12
2676372874,13
2694402813,31
2694402813,166
2694402813,24
2694402813,47
2694402813,12
2694402813,115
2694402813,113
2694402813,53
2694402813,13
2744678581,1
2679868768,1
2679868768,145
2742049332,44
2742049332,110
2742049332,150
2742049332,66
2742049332,145
2742049332,135
2414738421,24
2414738421,113
2414738421,83
2414738421,12
2414738421,53
2414738421,13
2476250105,31
2476250105,24
2476250105,115
2476250105,40
2476250105,124
2476250105,113
2476250105,30
2476250105,12
2476250105,145
2476250105,95
2476250105,7
2476250105,4
2671708343,109
2671708343,110
2671708343,83
2671708343,8
2671708343,44
2677412339,31
2677412339,19
2677412339,110
2677412339,83
2677412339,150
2677412339,145
2677412339,44
2677412339,109
2752495712,118
2752495712,97
2752495712,2
2752495712,81
2752495712,79
2702488784,44
2702488784,124
2702488784,138
2702488784,156
2702488784,53
2682996994,24
2682996994,64
2682996994,1
2682996994,94
2682996994,164
2682996994,140
2682996994,63
2682996994,12
2682996994,145
2682996994,128
2682996994,113
2711186430,14
2711186430,73
2711186430,134
2684344765,1
2717547015,33
2717547015,63
2717547015,115
2717547015,43
2717547015,56
2717547015,145
2717547015,95
2717547015,140
2642452061,130
2642452061,24
2642452061,63
2642452061,28
2642452061,64
2642452061,57
2642452061,113
2642452061,7
2642452061,134
2642452061,13
2642452061,20
2560740352,24
2560740352,124
2560740352,59
2560740352,47
2560740352,12
2560740352,115
2560740352,74
2560740352,53
2560740352,13
2708437604,44
2708437604,31
2708437604,27
2708437604,24
2708437604,158
2708437604,1
2708437604,113
2708437604,21
2708437604,145
2629764230,115
2629764230,80
2629764230,145
2629764230,44
2749227189,64
2749227189,122
2749227189,115
2749227189,105
2749227189,20
2749227189,51
2749227189,25
2749227189,54
2749227189,63
2749227189,53
2681352489,27
2681352489,124
2681352489,63
2681352489,12
2681352489,20
2666967691,128
2666967691,130
2666967691,23
2666967691,24
2666967691,63
2666967691,136
2666967691,34
2666967691,114
2666967691,1
2666967691,115
2666967691,74
2666967691,56
2666967691,139
2666967691,145
2666967691,39
2666967691,13
2666967691,140
2605513967,118
2605513967,14
2605513967,23
2605513967,119
2605513967,24
2605513967,12
2605513967,108
2605513967,40
2605513967,8
2605513967,39
2605513967,53
2731884279,20
2749244367,24
2749244367,48
2715150213,1
2715150213,14
2715150213,63
2715150213,8
2715150213,79
2688827785,64
2688827785,115
2688827785,113
2688827785,151
2688827785,7
2688827785,79
2688827785,140
2721165061,44
2721165061,100
2721165061,110
2721165061,166
2721165061,83
2682440647,124
2682440647,113
2682440647,12
2682440647,145
2682440647,95
2682440647,8
2684631129,128
2684631129,24
2684631129,63
2684631129,91
2684631129,115
2684631129,113
2684631129,21
2684631129,56
2684631129,145
2684631129,79
2684631129,140
2703759270,55
2703759270,25
2703759270,64
2703759270,127
2703759270,113
2703759270,58
1879787155,118
1879787155,24
1879787155,12
1879787155,1
1879787155,115
2697606903,1
2205298875,1
2205298875,20
2205298875,27
2753759835,19
2753759835,90
2753759835,150
2753759835,43
2753759835,145
2717156946,31
2717156946,24
2717156946,1
2717156946,118
2717156946,113
2717156946,87
2717156946,20
2717156946,99
2717156946,25
2717156946,63
2717156946,90
2717156946,95
2717156946,8
2717156946,53
2693782263,24
2693782263,12
2693782263,13
2744607349,15
2744607349,55
2744607349,50
2744607349,24
2744607349,52
2744607349,12
2744607349,1
2744607349,115
2744607349,113
2744607349,74
2744607349,40
2744607349,13
2744607349,20
2677263989,109
2677263989,83
2677263989,150
2677263989,44
2674770278,20
2674770278,14
2674770278,78
2674770278,79
2674770278,53
2674770278,27
2693525975,33
2693525975,30
2693525975,31
2693525975,12
2693525975,120
2693525975,115
2693525975,43
2693525975,139
2693525975,145
2693525975,108
2686910803,150
2686910803,76
2686910803,145
2696935239,60
2696935239,99
2696935239,62
2696935239,83
2696935239,167
2696935239,68
2718971554,24
2718971554,122
2718971554,1
2718971554,115
2718971554,40
2718971554,47
2718971554,119
2718971554,12
2718971554,90
2718971554,113
2730805842,115
2730805842,118
2730805842,124
2730805842,76
2730805842,150
2730805842,78
2730805842,145
2730805842,79
2730805842,53
2687440106,33
2687440106,44
2687440106,31
2687440106,83
2687440106,113
2687440106,145
2687440106,134
2687530485,14
2687530485,1
2687530485,66
2687530485,40
2687530485,39
2687530485,13
2687530485,20
1756096099,79
1756096099,73
2684663290,99
2684663290,24
2684663290,63
2684663290,158
2684663290,136
2684663290,40
2684663290,13
2670347914,130
2670347914,1
2670347914,66
2713392388,144
2713392388,27
2713392388,24
2713392388,47
2713392388,63
2713392388,64
2713392388,126
2713392388,3
2713392388,12
2713392388,115
2713392388,113
2713392388,150
2713392388,81
2713392388,56
2713392388,145
2713392388,79
2713392388,13
2713392388,140
2719821241,12
2719821241,120
2719821241,43
2719821241,139
2719821241,95
2719821241,19
2454061721,56
2454061721,113
2454061721,87
2454061721,95
2454061721,79
2669929239,115
2669929239,92
2669929239,20
2669929239,63
2669929239,12
2669929239,91
2669929239,78
2669929239,79
2669929239,27
2721126910,48
2657221496,24
2657221496,12
2657221496,13
2727277422,130
2727277422,83
2727277422,1
2727277422,110
2727277422,133
2727277422,39
2727277422,13
2620589650,115
2620589650,124
2620589650,105
2620589650,39
2620589650,20
2620589650,83
2620589650,23
2620589650,63
2620589650,133
2620589650,156
2715136567,24
2715136567,39
2715136567,63
2712671219,24
2712671219,1
2712671219,83
2682381294,143
2682381294,1
2682381294,83
2682381294,135
2682381294,44
2628152753,1
2628152753,53
2699520373,128
2699520373,31
2699520373,63
2699520373,12
2699520373,115
2699520373,43
2699520373,145
2699520373,95
2699520373,53
2699520373,140
2686986881,31
2686986881,134
2705964806,145
2705964806,8
2705964806,79
2721115234,94
2721115234,50
2721115234,83
2721115234,23
2721115234,4
2721115234,28
2721115234,64
2721115234,57
2721115234,127
2721115234,115
2721115234,67
2721115234,39
2702640913,83
2702640913,162
2751590056,44
2751590056,115
2751590056,145
2751735595,31
2751735595,1
2751735595,134
2751735595,28
2751735595,83
2751735595,57
2751735595,145
2751735595,44
2751735595,161
2739331268,64
2739331268,122
2739331268,1
2739331268,130
2739331268,28
2739331268,138
2739331268,113
2739331268,57
2739331268,90
2739331268,108
2708152712,31
2708152712,52
2708152712,1
2708152712,115
2708152712,66
2708152712,74
2708152712,75
2708152712,94
2708152712,50
2708152712,130
2708152712,113
2708152712,20
2708152712,51
2708152712,63
2708152712,133
2708152712,27
2738362396,44
2685255962,84
2685255962,150
2685255962,145
2686105777,31
2686105777,24
2686105777,115
2686105777,40
2686105777,124
2686105777,140
2686105777,51
2686105777,119
2686105777,12
2686105777,120
2686105777,108
2686105777,4
2741482918,130
2741482918,1
2741482918,71
2675940448,44
2675940448,143
2675940448,80
2675940448,100
2675940448,166
2714580652,44
2714580652,83
2714580652,109
2714580652,162
2714580652,145
2693792314,83
2693792314,126
2693792314,44
2693792314,144
2693792314,109
2676048859,51
2676048859,130
2676048859,124
2676048859,2
2676048859,12
2676048859,120
2676048859,66
2676048859,145
2676048859,134
2676048859,20
2741642918,128
2741642918,31
2741642918,50
2741642918,47
2741642918,136
2741642918,1
2741642918,115
2741642918,16
2741642918,56
2741642918,145
2741642918,7
2741642918,140
2688873931,24
2688873931,131
2688873931,34
2688873931,113
2688873931,9
2688873931,145
2688873931,95
2688873931,13
2688873931,20
2719166237,115
2719166237,145
2684626172,44
2684626172,83
2684626172,166
2684626172,110
2684626172,100
2684626172,53
2737694454,24
2737694454,113
2737694454,23
2737694454,12
2737466327,44
2737466327,31
2737466327,45
2737466327,24
2737466327,158
2737466327,69
2737466327,63
2737466327,28
2737466327,64
2737466327,57
2737466327,1
2737466327,108
2737466327,145
2713366278,162
2713366278,150
2683586517,24
2683586517,12
2683586517,13
2679397839,31
2679397839,166
2679397839,28
2679397839,110
2679397839,105
2679397839,83
2679397839,63
2679397839,57
2679397839,44
2789637753,24
2789637753,1
2789637753,39
2789637753,99
2738874522,82
2738874522,97
2738874522,50
2738874522,102
2738874522,114
2738874522,115
2738874522,113
2738874522,132
2738874522,145
2738874522,79
2642445828,130
2642445828,24
2642445828,63
2642445828,28
2642445828,64
2642445828,57
2642445828,113
2642445828,7
2642445828,134
2642445828,13
2642445828,20
2674787107,1
2674787107,78
2674787107,8
2745635992,24
2745635992,94
2745635992,3
2745635992,12
2718260201,61
2738361501,44
2667112843,23
2667112843,4
2667112843,24
2667112843,47
2667112843,63
2667112843,34
2667112843,1
2667112843,115
2667112843,113
2667112843,16
2667112843,145
2667112843,7
2667112843,19
2667112843,140
2666138988,8
2747769675,115
2747769675,118
2747769675,76
2747769675,150
2747769675,43
2747769675,145
2733588051,166
2733588051,83
2733588051,100
2733588051,44
2241588404,55
2241588404,64
2241588404,115
2241588404,94
2241588404,164
2241588404,14
2241588404,12
2241588404,108
2241588404,78
2675038369,115
2675038369,66
2675038369,118
2675038369,113
2675038369,150
2675038369,145
2675038369,8
2675038369,79
2675038369,53
2685295489,31
2685295489,24
2685295489,2
2685295489,115
2685295489,47
2685295489,39
2685295489,30
2685295489,102
2685295489,23
2685295489,12
2685295489,114
2685295489,13
2685295489,113
2715173736,24
2715173736,64
2715173736,134
2715173736,58
2715173736,50
2715173736,124
2715173736,28
2715173736,87
2715173736,39
2715173736,20
2715173736,23
2715173736,12
2715173736,145
2715173736,95
2715173736,13
2718194533,166
2718194533,1
2718194533,110
2718194533,83
2718194533,100
2718194533,79
2718194533,44
2694257565,24
2694257565,12
2694257565,13
2699786258,24
2699786258,34
2699786258,115
2699786258,56
2699786258,47
2699786258,113
2699786258,20
2699786258,140
2699786258,63
2699786258,12
2699786258,123
2699786258,78
2699786258,139
2699786258,145
2699786258,95
2699786258,79
2699786258,13
2699786258,128
2699786258,73
2738378057,44
2735614549,1
2735614549,130
2689883362,24
2689883362,12
2689883362,13
2736023490,24
2736023490,124
2736023490,1
2736023490,94
2736023490,145
2736023490,40
2736023490,134
2736023490,108
2736023490,13
2736023490,20
2741485767,109
2741485767,124
2741485767,150
2741485767,145
2741485767,53
2741485767,44
2679402040,124
2679402040,24
2679402040,1
2679402040,113
2679402040,167
2474631844,24
2474631844,115
2474631844,14
2474631844,119
2474631844,12
2474631844,90
2474631844,79
2474631844,53
2474631844,113
2690943264,24
2690943264,12
2690943264,13
2711830741,97
2711830741,102
2711830741,70
2711830741,24
2711830741,115
2711830741,113
2711830741,43
2711830741,78
2711830741,145
2711830741,40
2711830741,39
2721660216,130
2721660216,2
2721660216,63
2721660216,12
2721660216,90
2721660216,113
2721660216,11
2681364367,64
2681364367,45
2681559006,1
2681559006,74
2681559006,50
2681559006,20
2681559006,27
2714015194,8
2714015194,44
2698178884,24
2698178884,1
2698178884,124
2698178884,44
2714414663,51
2714414663,124
2714414663,69
2714414663,28
2714414663,57
2714414663,115
2714414663,113
2714414663,74
2714414663,40
2714414663,39
2714414663,79
2752367555,55
2752367555,31
2752367555,64
2752367555,122
2752367555,115
2752367555,69
2752367555,113
2752367555,105
2752367555,20
2752367555,63
2752367555,57
2752367555,43
2752367555,167
2752367555,139
2752367555,145
2752367555,67
2752367555,108
2706821599,24
2706821599,64
2706821599,1
2706821599,9
2706821599,134
2706821599,83
2706821599,23
2706821599,145
2706821599,13
2706821599,67
2691163985,30
2691163985,24
2691163985,69
2691163985,64
2691163985,12
2691163985,115
2691163985,120
2691163985,113
2691163985,150
2691163985,76
2691163985,167
2691163985,139
2691163985,145
2691163985,53
2745432713,83
2745432713,162
2671788320,44
2671788320,125
2671788320,166
2671788320,1
2671788320,110
2671788320,109
2601158677,1
2601158677,53
2452926926,97
2452926926,115
2452926926,102
2452926926,91
2452926926,78
2452926926,8
2452926926,79
2737092467,76
2737092467,117
2737092467,120
2737092467,150
2737092467,139
2737092467,145
2737092467,44
2725102308,31
2725102308,64
2725102308,1
2725102308,115
2725102308,14
2725102308,113
2725102308,51
2725102308,12
2725102308,145
2679400069,31
2679400069,166
2679400069,28
2679400069,110
2679400069,105
2679400069,83
2679400069,63
2679400069,57
2679400069,44
2708104027,8
2708104027,79
2703473816,128
2703473816,24
2703473816,12
2703473816,1
2703473816,115
2703473816,79
2703473816,140
2745561873,115
2745561873,145
2752363952,51
2752363952,15
2752363952,4
2752363952,12
2752363952,115
2752363952,74
2752363952,139
2752363952,145
2752363952,79
2752363952,140
2733299577,110
2733299577,145
2693777491,24
2693777491,12
2693777491,13
2705664759,109
2705664759,124
2705664759,150
2705664759,145
2705664759,53
2705664759,44
2681229825,130
2681229825,83
2681229825,60
2681229825,1
2681229825,66
2681229825,71
2681229825,135
2736006538,166
2736006538,18
2736006538,115
2736006538,118
2736006538,150
2736006538,43
2736006538,145
2736006538,44
2745649141,31
2745649141,24
2745649141,122
2745649141,1
2745649141,115
2745649141,130
2745649141,124
2745649141,20
2745649141,119
2745649141,63
2745649141,12
2745649141,57
2745649141,167
2745649141,145
2745649141,13
2680551215,24
2680551215,115
2680551215,74
2680551215,134
2680551215,20
2680551215,157
2673696609,88
2673696609,31
2673696609,24
2673696609,90
2673696609,108
2673696609,11
2673696609,145
2680650318,64
2680650318,1
2680650318,94
2680650318,66
2680650318,134
2680650318,17
2680650318,130
2680650318,69
2680650318,113
2680650318,145
2680650318,10
2710973824,14
2710973824,83
2710973824,23
2710973824,98
2710973824,24
2710973824,63
2710973824,113
2710973824,21
2710973824,74
2679669207,31
2679669207,50
2679669207,83
2679669207,109
2679669207,150
2679669207,145
2679669207,19
2679669207,20
2682943553,24
2682943553,23
2682943553,53
2693779276,24
2693779276,12
2693779276,13
2709267865,99
2709267865,30
2709267865,31
2709267865,136
2709267865,12
2709267865,1
2709267865,120
2709267865,115
2709267865,43
2709267865,108
2709267865,145
2709267865,134
2592628763,44
2592628763,83
2592628763,24
2592628763,124
2592628763,12
2592628763,120
2592628763,150
2592628763,76
2592628763,145
2592628763,19
2592628763,13
2738382117,44
2706560213,44
2706560213,51
2706560213,30
2706560213,31
2706560213,24
2706560213,1
2706560213,115
2706560213,150
2706560213,43
2706560213,74
2706560213,145
2706560213,95
2706560213,135
2706560213,20
2706560213,140
2682301512,66
2682301512,19
2682301512,110
2682301512,84
2682301512,150
2682301512,145
2682301512,44
2507861862,24
2507861862,115
2507861862,40
2507861862,118
2507861862,50
2507861862,124
2507861862,113
2507861862,39
2507861862,23
2507861862,54
2727647515,31
2727647515,32
2727647515,24
2727647515,64
2727647515,1
2727647515,66
2727647515,124
2727647515,87
2727647515,20
2727647515,63
2727647515,145
2727647515,13
2727647515,67
2682407351,118
2682407351,50
2682407351,83
2682407351,61
2682407351,90
2682407351,115
2682407351,113
2682407351,21
2682407351,145
2682407351,134
2682407351,20
2730812328,61
2744684434,24
2744684434,47
2744684434,122
2744684434,12
2744684434,1
2744684434,115
2744684434,105
2744684434,40
2744684434,53
2677498515,14
2677498515,45
2677498515,25
2677498515,115
2677498515,53
2677498515,140
2686194976,14
2686194976,12
2686194976,1
2686194976,66
2694262311,24
2694262311,12
2694262311,13
2707950002,50
2707950002,130
2707950002,1
2707950002,105
2614102107,1
2614102107,118
2674743425,115
2674743425,79
2674743425,13
2674743425,78
2698716575,33
2698716575,30
2698716575,24
2698716575,115
2698716575,43
2698716575,145
2698716575,19
2698716575,79
2698716575,13
2698716575,140
2590426947,14
2590426947,94
2590426947,45
2590426947,23
2590426947,63
2590426947,64
2590426947,1
2590426947,113
2590426947,87
2642451428,130
2642451428,24
2642451428,63
2642451428,28
2642451428,64
2642451428,57
2642451428,113
2642451428,7
2642451428,134
2642451428,13
2642451428,20
2470558674,128
2470558674,24
2470558674,63
2470558674,12
2470558674,115
2470558674,56
2470558674,7
2470558674,140
2676915752,99
2676915752,30
2676915752,1
2717412304,97
2717412304,24
2717412304,52
2717412304,1
2717412304,115
2717412304,56
2717412304,50
2717412304,35
2717412304,113
2717412304,39
2717412304,140
2717412304,51
2717412304,102
2717412304,12
2717412304,90
2717412304,120
2717412304,145
2717412304,95
2717412304,53
2717412304,11
2738375895,44
2743449442,44
2696061290,31
2696061290,24
2696061290,115
2696061290,16
2696061290,118
2696061290,50
2696061290,23
2696061290,145
2696061290,151
2696061290,79
2748182138,63
2748182138,109
2748182138,150
2748182138,43
2748182138,145
2681372923,24
2681372923,122
2681372923,94
2681372923,45
2681372923,124
2681372923,14
2681372923,83
2681372923,42
2681372923,54
2681372923,12
2681372923,53
2681372923,13
2691465230,45
2691465230,122
2691465230,115
2691465230,113
2691465230,21
2691465230,20
2696996702,31
2696996702,1
2696996702,145
2696996702,141
2696996702,109
2701045894,44
2701045894,166
2701045894,115
2701045894,110
2701045894,150
2701045894,145
2689803841,115
2689803841,113
2689803841,79
2700140700,55
2700140700,31
2700140700,64
2700140700,122
2700140700,40
2700140700,58
2700140700,50
2700140700,69
2700140700,113
2700140700,51
2700140700,14
2700140700,12
2700140700,90
2700140700,108
2700140700,79
2700140700,53
2700140700,67
2547096311,33
2547096311,64
2547096311,1
2547096311,115
2547096311,56
2547096311,113
2547096311,140
2547096311,14
2547096311,12
2547096311,43
2547096311,139
2547096311,145
2749906459,124
2749906459,122
2706526435,6
2706526435,31
2706526435,107
2706526435,166
2706526435,163
2706526435,110
2706526435,80
2706526435,100
2706526435,150
2706526435,43
2706526435,145
2706526435,135
2706526435,53
2706526435,44
2732954075,143
2732954075,1
2681204313,113
2738652911,24
2738652911,2
2738652911,66
2738652911,19
2738652911,134
2738652911,99
2738652911,145
2706821866,24
2706821866,122
2706821866,1
2706821866,115
2706821866,9
2706821866,112
2706821866,39
2706821866,20
2706821866,51
2706821866,83
2706821866,23
2706821866,136
2706821866,12
2706821866,71
2706821866,13
2706821866,158
2745045802,25
2745045802,64
2745045802,122
2745045802,57
2745045802,90
2745045802,127
2745045802,1
2687390265,115
2687390265,76
2687390265,145
2687390265,19
2709759052,99
2709759052,12
2679702541,31
2679702541,166
2679702541,110
2679702541,83
2679702541,44
2661439742,51
2661439742,55
2661439742,94
2661439742,23
2661439742,64
2661439742,145
2661439742,40
2661439742,95
2661439742,58
2730489520,83
2730489520,145
2730489520,53
2681555529,130
2681555529,24
2681555529,63
2681555529,28
2681555529,64
2681555529,57
2681555529,113
2681555529,7
2681555529,134
2681555529,13
2596255942,24
2596255942,113
2596255942,83
2596255942,54
2596255942,12
2596255942,53
2596255942,13
2690313990,55
2690313990,64
2690313990,115
2690313990,94
2690313990,113
2690313990,62
2690313990,54
2690313990,8
2690313990,53
2690313990,108
2738373720,44
2731446301,55
2731446301,12
2731446301,1
2731446301,115
2731446301,113
2731446301,108
2735610939,1
2735610939,130
2720291139,31
2720291139,166
2720291139,115
2720291139,150
2720291139,26
2720291139,142
2720291139,145
2720291139,144
2720291139,109
2686782298,44
2679194900,44
2679194900,144
2679194900,110
2679194900,113
2665835558,24
2665835558,162
2665835558,48
2665835558,28
2665835558,83
2665835558,12
2665835558,57
2665835558,8
2665835558,13
2741517607,24
2741517607,47
2741517607,12
2741517607,115
2741517607,79
2741517607,13
2723861035,33
2723861035,99
2723861035,31
2723861035,145
2723861035,79
2723861035,13
2706506562,115
2706506562,139
2706506562,145
2706506562,79
2706506562,140
2424299706,23
2424299706,24
2424299706,115
2424299706,113
2424299706,74
2424299706,40
2708677362,124
2708677362,113
2708677362,83
2708677362,145
2696127388,97
2696127388,30
2696127388,31
2696127388,102
2696127388,12
2696127388,90
2696127388,120
2696127388,115
2696127388,113
2696127388,43
2696127388,93
2696127388,139
2696127388,145
2745561711,79
2393660415,33
2393660415,24
2393660415,3
2393660415,115
2393660415,118
2393660415,140
2393660415,78
2393660415,151
2393660415,79
2680546823,130
2680546823,27
2680546823,1
2680546823,115
2680546823,113
2680546823,74
2680546823,116
2680546823,151
2702428015,115
2702428015,124
2702428015,43
2702428015,145
2702428015,79
2592623360,31
2592623360,24
2592623360,64
2592623360,115
2592623360,16
2592623360,47
2592623360,12
2592623360,90
2592623360,139
2592623360,145
2592623360,53
2592623360,108
2708148689,166
2708148689,18
2708148689,115
2708148689,118
2708148689,150
2708148689,145
2708148689,44
2709426836,55
2709426836,143
2709426836,64
2709426836,16
2709426836,134
2709426836,94
2709426836,113
2709426836,87
2737242604,104
2737242604,27
2737242604,158
2737242604,124
2737242604,54
2737242604,136
2737242604,115
2737242604,113
2737242604,74
2736066907,115
2736066907,113
2736066907,79
2736066907,13
2638344915,28
2638344915,64
2638344915,57
2638344915,1
2638344915,113
2638344915,145
2638344915,152
2638344915,20
2727212958,118
2749241849,50
2749241849,4
2749241849,24
2749241849,47
2749241849,12
2749241849,115
2749241849,150
2749241849,43
2749241849,16
2749241849,76
2749241849,145
2749241849,40
2749241849,7
2749241849,19
2749241849,79
2749241849,109
2709257509,109
2709257509,115
2709257509,19
2709257509,134
2709257509,118
2709257509,113
2709257509,76
2709257509,150
2709257509,145
2730820555,32
2730820555,1
2730820555,115
2730820555,53
2737690976,24
2737690976,113
2737690976,23
2737690976,12
2748523739,1
2748523739,130
2748523739,46
2678786096,119
2678786096,122
2678786096,90
2678786096,115
2678786096,123
2678786096,53
2693745540,64
2693745540,52
2693745540,115
2693745540,66
2693745540,74
2693745540,134
2693745540,45
2693745540,124
2693745540,51
2693745540,14
2693745540,53
2693745540,157
2693745540,108
2692025437,118
2692025437,115
2692025437,16
2692025437,76
2564242437,24
2564242437,122
2564242437,66
2564242437,74
2564242437,40
2564242437,138
2564242437,20
2564242437,51
2564242437,63
2564242437,12
2564242437,53
2564242437,113
2704275948,31
2704275948,50
2704275948,63
2704275948,20
2722842906,24
2722842906,40
2722842906,124
2722842906,113
2722842906,54
2722842906,63
2722842906,91
2722842906,78
2722842906,79
2722842906,128
2680548762,24
2680548762,115
2680548762,74
2680548762,134
2680548762,20
2680548762,157
2731492325,4
2731492325,24
2731492325,47
2731492325,69
2731492325,34
2731492325,12
2731492325,115
2731492325,113
2731492325,150
2731492325,76
2731492325,167
2731492325,145
2731492325,95
2731492325,109
2731492325,13
2731492325,140
2733604085,14
2733604085,66
2704690245,1
2721871840,97
2721871840,92
2721871840,40
2721871840,12
2721871840,91
2721871840,72
2721871840,151
2721871840,79
2721871840,129
2585244620,83
2585244620,23
2585244620,24
2585244620,47
2585244620,12
2585244620,53
2585244620,13
2740196847,31
2740196847,24
2740196847,16
2740196847,45
2740196847,113
2740196847,140
2740196847,51
2740196847,63
2740196847,43
2740196847,7
2740196847,128
2740196847,4
2720365265,24
2720365265,78
2720365265,8
2720365265,113
2721926480,55
2721926480,24
2721926480,115
2721926480,40
2721926480,50
2721926480,113
2721926480,140
2721926480,51
2721926480,23
2721926480,63
2721926480,12
2721926480,108
2721926480,13
2721926480,128
2684157668,124
2684157668,117
2684157668,44
2684157668,109
2700269742,44
2700269742,99
2700269742,125
2657220446,24
2657220446,12
2657220446,13
2739803741,113
2739803741,63
2690939839,24
2690939839,12
2690939839,13
2678724985,55
2678724985,14
2678724985,54
2678724985,40
2748685201,128
2748685201,31
2748685201,23
2748685201,63
2748685201,12
2748685201,90
2748685201,115
2748685201,108
2748685201,74
2748685201,11
2748685201,145
2748685201,140
2685299532,118
2685299532,44
2685299532,24
2685299532,124
2685299532,64
2685299532,12
2685299532,115
2746250040,99
2746250040,60
2746250040,28
2746250040,64
2746250040,113
2746250040,145
2746250040,58
2746250040,140
2678715905,1
2678715905,110
2678715905,83
2678715905,145
2678715905,44
2689879395,50
2689879395,23
2689879395,115
2689879395,138
2689879395,78
2689879395,66
2689879395,145
2689879395,8
2689879395,79
2755081514,128
2755081514,4
2755081514,24
2755081514,63
2755081514,141
2755081514,114
2755081514,115
2755081514,113
2755081514,145
2755081514,7
2755081514,13
2715987965,31
2715987965,24
2715987965,1
2715987965,74
2715987965,134
2715987965,112
2715987965,124
2715987965,87
2715987965,83
2715987965,12
2715987965,90
2715987965,108
2715987965,145
2715987965,147
2689863062,44
2689863062,80
2689863062,83
2689863062,110
2652539994,50
2652539994,63
2652539994,28
2652539994,64
2652539994,113
2652539994,58
2652539994,20
2656646101,24
2656646101,12
2656646101,13
2734846512,55
2734846512,115
2734846512,45
2734846512,28
2734846512,61
2734846512,87
2734846512,14
2734846512,57
2734846512,8
2734846512,113
2734846512,108
2736693373,166
2736693373,24
2736693373,1
2736693373,66
2736693373,83
2736693373,63
2736693373,12
2736693373,133
2736693373,44
2748510144,8
2725714092,23
2725714092,91
2725714092,115
2725714092,108
2725714092,40
2725714092,95
2725714092,79
2702963114,76
2547626908,64
2547626908,122
2547626908,115
2547626908,40
2547626908,134
2547626908,45
2547626908,138
2547626908,51
2547626908,14
2547626908,119
2547626908,10
2547626908,108
2732484366,24
2732484366,1
2732484366,74
2732484366,21
2732484366,79
2732484366,158
2737667154,1
2668326346,126
2668326346,145
2656637959,24
2656637959,12
2656637959,13
2681081728,4
2681081728,113
2681081728,78
2681081728,40
2681081728,116
2681081728,151
2681081728,79
2681081728,140
2708471484,33
2708471484,4
2708471484,119
2708471484,24
2708471484,63
2708471484,136
2708471484,109
2708471484,12
2708471484,115
2708471484,113
2708471484,150
2708471484,16
2708471484,56
2708471484,139
2708471484,145
2708471484,140
2638891286,24
2638891286,64
2638891286,1
2638891286,115
2638891286,74
2638891286,14
2638891286,113
2638891286,39
2638891286,23
2638891286,119
2638891286,63
2638891286,90
2638891286,8
2741443243,166
2741443243,162
2741443243,110
2741443243,83
2741443243,44
2742508939,44
2738926450,31
2738926450,63
2738926450,115
2738926450,113
2738926450,150
2738926450,56
2738926450,145
2738926450,19
2656648837,24
2656648837,12
2656648837,13
2718952651,32
2718952651,24
2718952651,115
2718952651,40
2718952651,94
2718952651,113
2718952651,105
2718952651,12
2718952651,53
2718952651,13
2674736984,1
2693781183,24
2693781183,12
2693781183,13
2733210285,33
2733210285,1
2733210285,130
2733210285,43
2733210285,13
2733210285,147
2743081717,52
2743081717,1
2743081717,74
2743081717,58
2743081717,28
2743081717,113
2743081717,99
2743081717,63
2743081717,12
2743081717,57
2743081717,167
2743081717,145
2743081717,10
2743081717,141
2743081717,149
2743081717,67
2694735270,44
2694735270,6
2694735270,110
2694735270,150
2694735270,8
2674782479,55
2674782479,94
2674782479,31
2674782479,130
2674782479,14
2674782479,45
2674782479,24
2674782479,63
2674782479,64
2674782479,12
2674782479,57
2674782479,105
2674782479,167
2674782479,145
2674782479,40
2674782479,39
2674782479,108
2660294429,118
2660294429,124
2660294429,138
2660294429,113
2660294429,53
2752586961,70
2752586961,24
2752586961,3
2752586961,78
2752586961,8
2626491090,31
2626491090,24
2626491090,113
2626491090,158
2714633187,44
2714633187,80
2714633187,83
2714633187,145
2714633187,161
2737905071,30
2737905071,84
2737905071,145
2716530451,163
2716530451,23
2716530451,69
2716530451,28
2716530451,64
2716530451,12
2716530451,57
2716530451,167
2716530451,9
2716530451,145
2716530451,39
2716530451,20
2655904442,24
2655904442,165
2655904442,1
2655904442,40
2655904442,14
2655904442,94
2655904442,12
2655904442,90
2655904442,53
2655904442,10
2674776626,128
2674776626,31
2674776626,14
2674776626,63
2674776626,122
2674776626,115
2674776626,113
2674776626,145
2676929101,124
2676929101,53
2714546506,145
1573680806,14
1573680806,50
1573680806,23
1573680806,25
1573680806,63
1573680806,12
1573680806,90
1573680806,1
1573680806,113
1573680806,94
1573680806,66
1573680806,40
1573680806,17
1573680806,64
2708686534,31
2708686534,24
2708686534,64
2708686534,1
2708686534,115
2708686534,130
2708686534,20
2708686534,88
2708686534,43
2708686534,139
2708686534,145
2708686534,147
2708686534,113
2710954685,50
2710954685,130
2710954685,28
2710954685,64
2710954685,57
2710954685,113
2710954685,9
2710954685,134
2710954685,20
2737958298,31
2737958298,109
2737958298,134
2737958298,163
2737958298,28
2737958298,99
2737958298,80
2737958298,83
2737958298,37
2737958298,63
2737958298,57
2737958298,145
2737958298,135
